Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Notes,Marked Individual,Location ID,Date Encounter Submitted,Has Left Spot Image,Has Right Spot Image
2019,9,13,8:25,Hermosa Artificial Reef,33.853667,-118.413333,4 - 5 (poor vis),GSB342,Hermosa Artificial Reef,2019-09-21,true,false
2019,9,13,7:57,Hermosa Artificial Reef,33.853667,-118.413333,Two images were uploaded.  Both sides are from the same individual; left and right sides are indicated in the file name.,GSB349,Hermosa Artificial Reef,2019-09-20,true,true
2019,9,13,8:25,Hermosa Artificial Reef,33.853667,-118.413333,4 - 5 (poor vis),GSB287,Hermosa Artificial Reef,2019-09-22,true,false
2019,9,13,8:18,Hermosa Artificial Reef,33.853667,-118.413333,Two images were uploaded.  Both sides are from the same individual; left and right sides are indicated in the file names.,GSB259,Hermosa Artificial Reef,2019-09-20,true,true
2019,9,13,8:21,Hermosa Artificial Reef,33.853667,-118.413333,Two images were uploaded.  Both sides are from the same individual; left and right sides are indicated in the file names.,GSB287,Hermosa Artificial Reef,2019-09-20,true,true
2019,9,13,8:25,Hermosa Artificial Reef,33.853667,-118.413333,4 - 5 (poor vis),GSB345,Hermosa Artificial Reef,2019-09-22,true,false
2019,9,13,7:53,Hermosa Artificial Reef,33.853667,-118.413333,4 - 5 (poor vis),GSB279,Hermosa Artificial Reef,2019-09-26,true,false
2019,9,5,8:43,Hermosa Artificial Reef,33.853667,-118.413333,At least 10 in the water column.,HERART014,Hermosa Artificial Reef,2019-09-11,true,false
2019,9,5,,Hermosa Beach Artificial Reef,33.853667,-118.413333,I counted 13 at one time but there were likely a lot more. Visibility was about twenty feet but green and dark. The fish would not cooperate by showing both sides. Lousy fish!,GSB334,Hermosa Artificial Reef,2019-09-06,true,false
2019,9,5,8:43,Hermosa Artificial Reef,33.853667,-118.413333,At least 10 in the water column.,GSB341,Hermosa Artificial Reef,2019-09-12,true,false
2019,9,5,9:16,Hermosa Artificial Reef,33.853667,-118.413333,"Three different individuals are submitted from an encounter on Sept. 5, 2019.  I found these in a folder marked &quot;questionable&quot;, and hadn't been given our GSB number.   Perhaps I wasn't sure if the patterns were sufficient for ID.  Apologies if they were already submitted!",GSB287,Hermosa Artificial Reef,2020-12-08T16:21:12.630,true,false
2019,9,5,,Hermosa Beach Artificial Reef,33.853667,-118.413333,I counted 13 at one time but there were likely a lot more. Visibility was about twenty feet but green and dark. The fish would not cooperate by showing both sides. Lousy fish!,GSB257,Hermosa Artificial Reef,2019-09-06,true,false
2019,9,5,,Hermosa Beach Artificial Reef,33.853667,-118.413333,I counted 13 at one time but there were likely a lot more. Visibility was about twenty feet but green and dark. The fish would not cooperate by showing both sides. Lousy fish!,GSB256,Hermosa Artificial Reef,2019-09-06,true,false
2019,9,5,9:3,Hermosa Artificial Reef,33.853667,-118.413333,"Another fish that slipped through the cracks from Sept. 5, 2019.  I believe this is your GSB260.  I am submitting it because the others we submitted in 2019 only ranged from October thru December.  Thought this would give you a Sept. data point.  It was also encountered a couple of times in 2020, which you have.",GSB260,Hermosa Artificial Reef,2020-12-08T16:37:41.987,true,false
2019,9,5,,Hermosa Beach Artificial Reef,33.853667,-118.413333,I counted 13 at one time but there were likely a lot more. Visibility was about twenty feet but green and dark. The fish would not cooperate by showing both sides. Lousy fish!,GSB254,Hermosa Artificial Reef,2019-09-06,true,false
2019,9,5,,Hermosa Beach Artificial Reef,33.853667,-118.413333,I counted 13 at one time but there were likely a lot more. Visibility was about twenty feet but green and dark. The fish would not cooperate by showing both sides. Lousy fish!,GSB259,Hermosa Artificial Reef,2019-09-06,true,false
2019,8,31,,Catalina Island- Casino Point,33.349055,-118.324805,,GSB163,Catalina Island- Casino Point,2019-09-02,true,false
2019,8,30,9:0,Casino Point Dive Park,33.349055,-118.324805,,GSB227,Catalina Island- Casino Point,2019-09-29,true,false
2019,8,30,9:0,Casino Point Dive Park,33.349055,-118.324805,There were 4 or 5 of them,GSB201,Catalina Island- Casino Point,2019-09-29,true,false
2019,8,18,,East side of Sutil Island at Santa Barbara Island,33.46385367273861,-119.0459791,I believe just one Giant Sea Bass that approached us several times during our 40 minute dive.,GSB264,Santa Barbara Island,2019-08-20,true,false
2019,8,15,9:0,Catalina Island,33.349055,-118.324805,,GSB250,Catalina Island- Casino Point,2019-08-16,true,false
2019,8,10,,"Casino Point, Avalon Catalina",33.349055,-118.324805,I saw two swimming together that day. I was only able to capture a photo of one individual.,GSB250,Catalina Island- Casino Point,2020-04-25,true,false
2019,8,7,,Anacapa Island- Northeast Side,34.01657351,-119.3615007,Caselle Lab MPA monitoring BRUV project,GSB392,Anacapa Island- Northeast Side,2020-10-14T21:57:51.410,true,false
2019,8,7,,"Landing Cove, Anacapa Island",34.016842,-119.361890,,GSB266,Anacapa Island- Landing Cove,2019-09-27,true,false
2019,8,4,14:0,Anacapa Island- Cathedral Cove,34.0165,-119.3701,,GSB187,Anacapa Island- Cathedral Cove,2019-08-05,true,false
2019,7,24,,New Brighton Beach,36.974837276884976,-121.9408152,The fish was accidentally caught while halibut fishing with a white swim jig. It was safely and quickly released and swam away strong.,GSB354,New Brighton Beach,2020-03-14,true,true
2019,7,12,12:51,Catalina Island - Casino Point,33.349055,-118.324805,The giant sea bass was by itself in the dive park and was as curious about us as we were about it. It seemed to be drawn to the light below my camera and was coming in closer to check it out. It was a truly incredible encounter!. . I've included a long video including both sides of the fish here: https://photos.app.goo.gl/5n4EpxYRJ32L9qx66,GSB247,Catalina Island- Casino Point,2019-07-13,true,false
2019,6,14,10:53,Anacapa Island - Canyons,34.01060126121995,-119.3714324,,GSB359,Anacapa Island- Canyons,2020-04-17,true,false
2019,6,9,,"San Clemente Island, near the south east corner of the island.",32.81502,-118.35612,"This was the only GSB I saw in the dive.  This GSB was very curious,  swam right up to every diver, and passed by 4 times.",GSB242,San Clemente Island- China Hat,2019-06-13,true,true
2019,5,12,12:6,"Anacapa Island, (dive site: Winfield Scott, sand-adjacent reef)",34.00900104,-119.3868275,"Single individual spotted, cruising steadily, estimated 4' in length. Sorry for the poor photo quality, barely had time to snap one before it swam out of view! Hope it can be helpful anyway.",GSB266,Anacapa Island- Winfield Scott Wreck,2019-05-16,true,false
2019,4,19,,Catalina Island- Casino Point,33.349055,-118.324805,,GSB232,Catalina Island- Casino Point,2019-04-19,true,true
2019,3,30,13:50,"Yellow Banks, Santa Cruz Island",34.00761756,-119.5458957,,GSB265,Santa Cruz Island- Yellow Banks,2019-03-31,false,true
2019,3,30,,"Yellow Banks, Santa Cruz Island",34.00761756,-119.5458957,,GSB265,Santa Cruz Island- Yellow Banks,2019-04-01,true,true
2019,3,30,,,33.349055,-118.324805,"There were 5 fish hanging out in the same area.  I was able to swim from one to the next and get fairly close.  At one point, there were 3 sea bass in one area.</br></br>https://www.youtube.com/watch?v=gqweFIAV1kE",GSB227,Catalina Island- Casino Point,2019-04-04,true,false
2019,3,17,,San Diego Bay,32.72096,-117.216501,Fish caught during a bay bass fishing tournament. Successfully released alive.,GSB210,San Diego Bay,2019-03-22,true,true
2018,12,29,11:0,"China Point, Farnsworth Onshore State Marine Conservation Area, Catalina Island",33.32567031583632,-118.466012,"file is too large to send, so I put the image in the submission and a Video link here: https://youtu.be/_GDyQ4jRgRQ",GSB208,Catalina Island- China Point,2019-01-16,true,false
2018,11,4,,Hermosa Artificial Reef,33.853667,-118.413333,,GSB263,Hermosa Artificial Reef,2019-09-12,true,false
2018,10,31,,"Shaws cove, Laguna Beach",33.54423798560144,-117.7992284,Adult GBS stayed with diver for several minutes over the reef. Seemed healthy and curious.,GSB538,Laguna Beach- Shaw's Cove,2022-03-23T18:44:20.035,true,true
2018,10,27,9:38,"Nine Fathom Reef, San Clemente Island",33.03872776363149,-118.6168379,,GSB183,San Clemente Island- Nine Fathom Reef,2018-11-01,true,false
2018,10,27,,Casino Point,33.349055,-118.324805,,GSB178,Catalina Island- Casino Point,2018-10-29,true,false
2018,10,21,9:21,Catalina Island - Avalon Dive Park,33.349055,-118.324805,,GSB163,Catalina Island- Casino Point,2020-05-06,true,false
2018,10,7,9:15,"Casino Point - Avalon, Catalina",33.349055,-118.324805,,GSB163,Catalina Island- Casino Point,2018-10-15,true,false
2018,10,6,11:30,"Casino Point - Avalon, Catalina",33.349055,-118.324805,These were taken by my sister Kara Stephens (that's my husband Mark in the background) during dive #2 on Saturday Oct. 6.,GSB204,Catalina Island- Casino Point,2018-10-15,true,false
2018,10,6,10:15,"Casino Point - Avalon, Catalina",33.349055,-118.324805,I keep putting 50 ft for the depth - the fish were somewhere in the 45 - 60 foot range so I'm estimating.,GSB178,Catalina Island- Casino Point,2018-10-15,true,true
2018,10,6,,Catalina Island- Casino Point,33.349055,-118.324805,,GSB093,Catalina Island- Casino Point,2020-02-04,false,true
2018,10,6,10:15,"Casino Point - Avalon, Catalina",33.349055,-118.324805,,GSB248,Catalina Island- Casino Point,2018-10-15,true,false
2018,10,6,10:0,"Casino Point - Avalon, Catalina Island",33.349055,-118.324805,Only photo of giant sea bass with acoustic tag.,GSB141,Catalina Island- Casino Point,2018-10-15,true,false
2018,10,6,10:0,"Casino Point - Avalon, Catalina",33.349055,-118.324805,I believe we dove with approx. 6-8 giant sea bass on this dive.,GSB231,Catalina Island- Casino Point,2018-10-15,false,false
2018,9,30,,La Jolla,32.829879929576975,-117.2857786,,GSB516,La Jolla,2021-10-28T05:16:08.107,true,true
2018,9,29,,"Avalon Dive Park, Catalina Island",33.349055,-118.324805,Image comes from Youtube video: https://www.youtube.com/watch?v=sJ-EB-HqHqU . Submitter for original photographer. Added a watermark to give credit to video owner.,GSB472,Catalina Island- Casino Point,2021-10-28T05:20:27.509,true,false
2018,9,25,12:16,"Catalina Island, CA",33.349055,-118.324805,,GSB582,Catalina Island- Casino Point,2022-11-08T02:39:19.730,true,false
2018,9,25,12:0,"Catalina Island, CA",33.349055,-118.324805,,GSB580,Catalina Island- Casino Point,2022-11-09T21:09:33.845,true,false
2018,9,22,,"Casino Point Marine Park, Avalon, Catalina Island",33.349055,-118.324805,We saw at least 4 different giant sea bass throughout the course of this dive.,GSB178,Catalina Island- Casino Point,2018-09-24,true,false
2018,9,22,,"Casino Point Marine Park, Avalon, Catalina Island",33.349055,-118.324805,We saw at least 4 different giant sea bass throughout the course of this dive. I think the three in the photos submitted are distinct individuals (maybe?).,GSB179,Catalina Island- Casino Point,2018-09-24,true,false
2018,9,21,10:0,Casino Point,33.349055,-118.324805,Depth was reported as 45-50 ft.,GSB185,Catalina Island- Casino Point,2018-09-23,true,false
2018,9,9,,Santa Barbara Island on the mound just off Arch Point on the NE side,33.487781,-119.0280536,Max number of individuals was 4. https://www.youtube.com/watch?v=4T5NaQqAIaw&feature=youtu.be,GSB172,Santa Barbara Island- Arch Point,2018-09-27,true,false
2018,9,7,,Anacapa Island - Cathedral Point Area,34.01588687479189,-119.3715165,My dive buddy that day may have already submitted this same fish. We were photographing it together. It stayed with us for more than 1/2 hour.,GSB187,Anacapa Island- Cathedral Point,2019-02-02,true,true
2018,9,7,10:30,"Anacapa Island, just east of Winfield Scott",34.00960483430202,-119.3867765,This Black Sea Bass came up from behind my partner and I and presently spent about 15 minutes slowly swimming around and near us and seemed to be extremely comfortable with divers. No other fish were seen during this encounter.,GSB187,Anacapa Island- Winfield Scott Wreck,2018-09-14,true,true
2018,8,24,11:39,Star of Scotland Wreck,33.992000,-118.521167,,GSB518,Santa Monica- Wreck of the Star of Scotland,2021-11-07T23:06:00.125,true,false
2018,8,23,17:0,"Blue Banks, Santa Cruz Island",33.978946,-119.6720149,"Love this site! We also saw about six other BSB this dive, but sadly no photos :( Please credit to Kelly Moore/Channel Islands National Park (if applicable). Best!",GSB175,Santa Cruz Island- Blue Banks,2018-10-02,true,false
2018,8,19,9:0,Catalina Island- Casino Point,33.349055,-118.324805,,GSB182,Catalina Island- Casino Point,2018-08-22,true,false
2018,8,17,9:16,Hermosa Artificial Reef,33.853667,-118.413333,,HERART006,Hermosa Artificial Reef,2019-09-18,true,false
2018,8,16,0:0,Catalina Island-Twin Rocks,33.41833,-118.3901,1 of 3 sighted on this dive,GSB188,Catalina Island- Twin Rocks,2019-03-16,true,false
2018,8,15,,Santa Barbara Island,33.4769828,-119.0473013,"SBI_08152018_Drop13, video: GOPR0030",GSB253,Santa Barbara Island,2018-12-05,false,true
2018,8,14,,Catalina Island - Little Farnsworth,33.33366,-118.3076857,4 GSB observed during this dive,GSB190,Catalina Island- Little Farnsworth,2019-03-20,true,true
2018,8,14,,Catalina Island - Little Farnsworth,33.33366,-118.3076857,,GSB193,Catalina Island- Little Farnsworth,2019-03-20,true,false
2018,8,14,,Catalina Island - Little Farnsworth,33.33366,-118.3076857,,GSB193,Catalina Island- Little Farnsworth,2019-03-20,true,false
2018,8,14,,Catalina Island - Little Farnsworth,33.33366,-118.3076857,,GSB200,Catalina Island- Little Farnsworth,2019-03-20,true,false
2018,8,13,17:10,Santa Barbara Island,33.467778,-119.0263639,SBI_08132018_Drop8. . Individual 2 (of 2 in the same video),GSB129,Santa Barbara Island,2019-03-22,true,true
2018,8,13,13:53,,33.467778,-119.0263639,SBI_08132018_Drop7,GSB228,Santa Barbara Island,2019-03-21,true,false
2018,8,13,0:0,,33.467778,-119.0263639,"SBI_08132018_Drop8. . Individual 1 (of 2 in same video). . tagging instrument missed GSB, resulting in scratch on left side near dorsal fin (both before and after scratch L side photos uploaded)",GSB213,Santa Barbara Island,2019-03-22,true,true
2018,8,,,Anacapa- Garden Reef,34.017350,-119.366817,"See GoPro888 for full video. Three giant sea bass circling, only one with clear spots. Spots visible for both sides.",GSB249,Anacapa Island- Garden Spot,2018-08-10,true,true
2018,7,31,2:34,Jackpot Seep,34.402883,-119.8775169,Both images are of same individual.. Lasers are 10cm apart,GSB147,Goleta- Coal Oil Point,2018-08-02,true,true
2018,7,28,,"Casino Point, Santa Catalina Island",33.349055,-118.324805,,GSB185,Catalina Island- Casino Point,2018-07-29,true,false
2018,7,21,10:0,Catalina Avalon casino point,33.349055,-118.324805,,GSB154,Catalina Island- Casino Point,2018-08-03,true,false
2018,7,21,11:14,Catalina Island- Casino Point,33.349055,-118.324805,"Don't remember the depth, but think it was at the cleaning station around 60' straight out from the stairs.",GSB355,Catalina Island- Casino Point,2020-04-17,false,true
2018,7,16,,Casino Point,33.349055,-118.324805,,GSB141,Catalina Island- Casino Point,2018-07-17,true,false
2018,7,16,,Casino Point,33.349055,-118.324805,,GSB144,Catalina Island- Casino Point,2018-09-24,true,false
2018,7,16,11:0,Casino Point,33.349055,-118.324805,Note the split fins- enabled matching R &amp;L side to the same individual.,GSB152,Catalina Island- Casino Point,2018-07-17,true,true
2018,7,16,9:0,Casino Point,33.349055,-118.324805,,GSB144,Catalina Island- Casino Point,2018-07-17,true,false
2018,7,16,,"Catalina Island, Casino Point",33.349055,-118.324805,,GSB141,Catalina Island- Casino Point,2018-07-16,true,false
2018,7,1,13:0,Anacapa Island- Winfield Scott Wreck,34.00905611660904,-119.3869071,,GSB206,Anacapa Island- Winfield Scott Wreck,2018-12-20,true,false
2018,6,22,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,GSB062218-01 was part of a breeding aggregation within dense kelp directly off the Casino Point Dive Park stairs.,GSB163,Catalina Island- Casino Point,2018-08-08,true,false
2018,6,22,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,"GSB062218-03 had healed wounds in several places on its LEFT side. The RIGHT side was free of wounds EXCEPT for an indentation at about where fourth dorsal spine should have been; that spine appeared to be missing. The freshly-healed and mostly-healed damage included: Indentation at missing fourth dorsal spine, large healing scar at the center of left side of body, belly damage, caudal peduncle damage that appeared to be still healing, lower tail lobe damage. The depression at the missing fourth dorsal spine can be seen from the RIGHT side of the fish, as well. A treble hook was embedded between the left eye and the mouth. The fish was NOT lethargic, and appeared to be well-nourished. It interacted with other GSB in the aggregation.",GSB212,Catalina Island- Casino Point,2018-08-08,false,false
2018,6,22,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,GSB062218-02 was part of a breeding aggregation centered directly off the Casino Point Dive Park stairs.,GSB184,Catalina Island- Casino Point,2018-08-08,true,false
2018,6,21,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,GSB062118-01 was part of a breeding aggregation.,GSB023,Catalina Island- Casino Point,2018-08-08,true,false
2018,6,20,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,"GSB062018-01 was on the periphery of the main breeding aggregation of six fish, which was in shallower water beneath dense kelp in front of the Casino point Dive Park stairs.",GSB166,Catalina Island- Casino Point,2018-08-07,true,false
2018,4,28,,Catalina Island- Casino Point,33.349055,-118.324805,,GSB190,Catalina Island- Casino Point,2019-03-18,false,true
2018,4,27,0:0,Catalina Island- Casino Point,33.349055,-118.324805,,GSB143,Catalina Island- Casino Point,2018-07-27,true,true
2018,1,1,,Santa Monica- Wreck of the Star of Scotland,33.992000,-118.521167,Both sides of fish captured. One other smaller individual seen but was not able to photograph.,GSB109,Santa Monica- Wreck of the Star of Scotland,2018-01-03,true,true
2017,11,10,,Catalina Island- Eagle Reef,33.461908,-118.505058,,GSB229,Catalina Island- Eagle Reef,2019-04-09,true,false
2017,11,10,,Catalina Island- Eagle Reef,33.461908,-118.505058,,GSB231,Catalina Island- Eagle Reef,2019-04-09,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB110,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB137,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB110,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB110,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB137,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,28,13:0,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,CASINOPT001,Catalina Island- Casino Point,2017-10-31,true,false
2017,10,28,,Avalon UW Park,33.349055,-118.324805,Saw them on all three dives from 11AM-4PM. Straight out from stairs and perhaps a bit to the left. 60-70 feet deep with scattered kelp patches. Also observed juvy Kelp bass cleaning some of the fish.,GSB116,Catalina Island- Casino Point,2017-11-01,true,false
2017,10,11,,,33.349055,-118.324805,,GSB110,Catalina Island- Casino Point,2021-12-15T06:53:16.780,true,false
2017,10,11,,,33.349055,-118.324805,,GSB151,Catalina Island- Casino Point,2021-12-15T06:50:22.948,true,false
2017,10,11,,,33.349055,-118.324805,,GSB178,Catalina Island- Casino Point,2021-12-15T06:51:22.160,true,false
2017,10,4,,"Dive Park, Avalon, Catalina Island",33.349055,-118.324805,There were three sea bass on this sighting.. I was a research diver for Catalina Conservancy Divers. Currently a Board member and past president for Catalina Marine Society; www.catalinamarinesociety.org,GSB522,Catalina Island- Casino Point,2020-10-23T02:35:26.835,true,true
2017,10,1,,casino point,33.349055,-118.324805,salvaged gopro,GSB209,Catalina Island- Casino Point,2019-03-06,true,false
2017,10,1,,Catalina Island- Casino Point,33.349055,-118.324805,salvaged gopro,GSB178,Catalina Island- Casino Point,2019-03-06,true,false
2017,10,1,,casino point,33.349055,-118.324805,salvaged gopro,GSB209,Catalina Island- Casino Point,2019-03-06,true,false
2017,10,1,,Casino Point,33.349055,-118.324805,salvaged gopro,GSB179,Catalina Island- Casino Point,2019-03-06,true,false
2017,9,15,2:3,"Catalina Island, CA",33.349055,-118.324805,,GSB579,Catalina Island- Casino Point,2022-11-09T21:20:08.106,true,true
2017,9,12,,Catalina Island - Little Farnsworth,33.33366,-118.3076857,4 GSB observed during dive,GSB203,Catalina Island- Little Farnsworth,2019-03-20,true,true
2017,9,12,,Catalina Island- Little Farnsworth,33.33366,-118.3076857,4 GSB seen on this dive,GSB182,Catalina Island- Little Farnsworth,2019-03-20,true,true
2017,9,4,,Santa Barbara Island,33.4769828,-119.0473013,https://www.instagram.com/p/BYpbQNWlYIN/?hl=en&tagged=giantseabass,GSB120,Santa Barbara Island,2018-04-27,false,false
2017,8,30,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB Island, drop 4, left/right",GSB128,Santa Barbara Island,2018-04-13,true,true
2017,8,30,,Santa Barbara Island,33.4769828,-119.0473013,"NOAA SASSI Cruise 2017, SB Island, Drop 5, Fish 14 L/R",GSB132,Santa Barbara Island,2018-04-13,true,false
2017,8,30,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB Island, drop 4, fish 5, L/R",GSB119,Santa Barbara Island,2018-04-13,false,false
2017,8,30,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB Island, drop 4, L/R 10",GSB127,Santa Barbara Island,2018-04-13,true,true
2017,8,30,,Santa Barbara Island,33.4769828,-119.0473013,"NOAA Sassi Cruise 2017, SB Island, Drop 7, Fish 16 L/R",GSB130,Santa Barbara Island,2018-04-13,true,false
2017,8,29,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB Island, drop 2, left 9, right 9",GSB267,Santa Barbara Island,2018-04-13,false,true
2017,8,29,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Crusie, SB Island, Drop 1, left and right of fish 3",GSB120,Santa Barbara Island,2018-04-08,true,false
2017,8,29,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB Island, drop 1, left 8, right 8",GSB124,Santa Barbara Island,2018-04-13,true,true
2017,8,29,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI Cruise 2017,  SB Island, Drop 1, Fish 7, L &amp; R image",GSB125,Santa Barbara Island,2018-04-13,true,false
2017,8,29,,Santa Barbara Island,33.4769828,-119.0473013,"SASSI2017 NOAA Cruise, SB island, drop 1, left5, right5",GSB119,Santa Barbara Island,2018-02-23,false,false
2017,8,28,,Anacapa Island,34.0069,-119.4347963,"SASSI2017 NOAA Cruise, Anacapa Island, drop 1, left 1",GSB117,Anacapa Island,2018-02-20,true,false
2017,8,17,10:35,Catalina Island- Little Farnsworth,33.33366,-118.3076857,,GSB023,Catalina Island- Little Farnsworth,2019-03-16,true,true
2017,8,17,12:0,"Casino Point, Catalina Island",33.349055,-118.324805,,GSB137,Catalina Island- Casino Point,2018-05-17,true,false
2017,8,16,,"Casino Point, Catalina Island",33.349055,-118.324805,"We saw 3 sea bass in this encounter, only footage of the one pictured",GSB369,Catalina Island- Casino Point,2020-04-27,true,false
2017,8,16,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,GSB081617-10 participated in a breeding aggregation centered directly off the Casino Point Dive Park stairs. It utilized openings and lanes within otherwise dense kelp.,GSB179,Catalina Island- Casino Point,2018-08-09,true,false
2017,8,16,,"Los Angeles County, Catalina Island, Avalon, Casino Point Dive Park",33.349055,-118.324805,GSB081618-06 participated in a breeding aggregation centered directly off the Casino Point Dive Park steps.,GSB179,Catalina Island- Casino Point,2018-08-09,true,false
2017,8,5,,"Casino Point, Avalon, Catalina Island",33.349055,-118.324805,,GSB033,Catalina Island- Casino Point,2022-03-23T19:34:31.873,true,false
2017,8,3,9:56,"Avalon Dive Park, Catalina",33.349055,-118.324805,"Green laser pointers are positioned 30 cm apart to estimate size, an acoustic tag from CSULB is visible on left dorsal side.",GSB104,Catalina Island- Casino Point,2017-10-31,true,false
2017,8,1,,casino point,33.349055,-118.324805,https://www.youtube.com/watch?v=P5f6kqk6Ri0,GSB151,Catalina Island- Casino Point,2018-04-27,true,false
2017,8,1,,Casino Point,33.349055,-118.324805,https://www.youtube.com/watch?v=P5f6kqk6Ri0,GSB156,Catalina Island- Casino Point,2018-04-27,true,false
2017,7,27,9:14,Santa Monica- Wreck of the Star of Scotland,33.996799769043065,-118.5222222,,GSB111,Santa Monica- Wreck of the Star of Scotland,2017-08-07,true,false
2017,6,30,,Hermosa Artificial Reef,33.853667,-118.413333,Both sides of the same fish. Very poor visibility.,HERART028,Hermosa Artificial Reef,2017-07-03,true,true
2017,4,30,8:4,Catalina Island,33.349055,-118.324805,There were 6-8 GSB in the same general area,GSB224,Catalina Island- Casino Point,2019-02-02,true,false
2017,4,22,,Big Fisherman's Cove,33.445056,-118.485667,https://www.instagram.com/p/BTMvbCWFwm_/?hl=en&tagged=giantseabass,GSB136,Catalina Island- Big Fisherman's Cove,2018-04-27,true,false
2016,12,23,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART024,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,12,23,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART027,Hermosa Artificial Reef,2017-04-03 21:48:55,true,true
2016,12,23,12:51,Hermosa Artificial Reef,33.853667,-118.413333,"These were submitted in the past, but the spotting pattern might not be distinctive enough to have assigned a number.  I asked Francis Joyce about this, but I'm not sure if it was resolved. We think these are the left and right sides of the same fish.  On one of the images, camera electronics malfunctioned and recorded 12-24, the wrong date and time, but our dive logs show that the dive was on 12-23 and that we didn't return to HAR the next day.",GSB530,Hermosa Artificial Reef,2021-11-20T17:34:08.277,true,false
2016,12,10,11:35,Hermosa Artificial Reef,33.853667,-118.413333,"It looks like this is Herb, HERART023.  Either I didn't rec' a submission confirmation for this encounter, or it may not have been submitted previously. Thought you might like an additional data point for &quot;Herb&quot;.",GSB487,Hermosa Artificial Reef,2021-11-11T19:58:45.135,true,false
2016,12,10,,Hermosa Artificial Reef,33.853667,-118.413333,,HERART014,Hermosa Artificial Reef,2018-08-31,true,false
2016,11,27,,Casino Point Dive Park,33.349055,-118.324805,,GSB110,Catalina Island- Casino Point,2020-04-25,true,true
2016,11,2,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART025,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,11,2,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART025,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,11,2,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART025,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,11,2,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART026,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,10,13,,,33.349055,-118.324805,,GSB043,Catalina Island- Casino Point,2021-12-15T06:41:25.020,true,false
2016,10,13,,,33.349055,-118.324805,,GSB498,Catalina Island- Casino Point,2021-12-15T06:39:44.633,true,false
2016,9,16,0:00,"Casino Point, Catalina Island",33.349055,-118.324805,GPS location estimated by Ashley,GSB227,Catalina Island- Casino Point,2017-04-03 21:48:28,true,false
